CA	-12.829450569638649
DC	-12.210563340252682
CA	-29.015892762669516
CA	-14.309935155486816
WA	-62.578921491533855
CA	-6.5049222198690755
CA	-65.61336352359484
CA	-16.120876543044492
CA	-60.941022358302725
VA	-59.1604348943028
CA	-69.28644866299632
CO	-40.25531048869847
GA	-29.41498935826832
CA	-12.788376257650174
CA	-61.314664223563874
SC	-11.857975483561766
CA	-49.76817783825465
CA	-15.687090863668182
CA	-39.21792455115256
OH	-55.11084237969729
CA	-52.432041576712464
CA	-45.17752211323254
CA	-11.81081858184477
CA	-58.22734679583833
CA	-25.811452754601795
CA	-16.374853758856982
NY	-51.67630341341796
CA	-1.9551964220133693
TX	-67.58599419791939
CA	-30.94651730114029
NY	-86.93933990217133
MN	-18.75108170673793
NJ	-73.40021205339525
CA	-16.928731078828587
MA	-35.84284863877413
CA	-15.059123597654196
AZ	-20.65067600382881
CA	-55.51757813827319
CA	-23.34266904952753
MN	-30.230394159536537
CA	-14.1684965991601
CA	-14.87912769415604
CA	-34.49703562196933
CO	-58.374952056465496
CA	-60.15762371869682
CO	-54.110016602757526
NY	-14.21475001390523
CA	-42.23097185182033
NC	-54.65435835301936
CA	-25.3379520560599
CA	-28.38672913376075
CA	-25.559149921606526
CA	-10.704080226776842
CA	-23.814039481288248
CA	-6.842570526132811
CA	-21.365209790046436
IL	-70.81037011239346
NC	-42.225544573118555
CA	-37.356112483215036
CA	-33.97645647412755
CA	-18.00982008418738
CA	-1.9551964220133693
CA	-50.87794244235137
GA	-35.16032127148721
CA	-47.85548751471904
CA	-20.13885643661914
OH	-42.787491687344485
UT	-39.06635639966002
CA	-46.77230236000287
CA	-42.33963401814684
NY	-69.00535539442845
CA	-8.91280386700901
TX	-31.00403163817637
PA	-48.99824086592867
CA	-7.153383401741475
CA	-49.57367571243808
CA	-10.808557353741428
CA	-29.145704168855065
AZ	-71.56291001774404
NH	-24.10052792874611
CA	-46.44901500163636
CA	-37.400270388903486
FL	-75.52752745561806
FL	-62.67289672353139
CA	-29.04954315701529
CA	-103.2789606857826
FL	-109.29605223776414
CA	-34.67103902046086
CA	-32.8646799670491
FL	-103.54615905074543
CA	-16.842129958625087
FL	-33.71172330064652
CA	-114.9244438333674
TN	-46.14253344861256
FL	-118.4088965632399
FL	-78.3619923500717
FL	-30.52675093692587
CA	-88.14545668477186
CA	-34.60463797129451
CA	-38.468800547068696
CA	-32.01906147972661
FL	-87.69272627239468
TX	-55.91142075729861
TX	-49.9199741910778
TX	-53.73495850981556
TX	-40.780651584317
NV	-38.394353698703064
TX	-51.65893259474307
TX	-40.22210137592612
TX	-63.59845024970791
TX	-69.30152549934186
TX	-41.21092718865274
TX	-65.0916790262688
TX	-67.53375552922749
TX	-33.31290163353578
TX	-65.8134174754993
TX	-65.7188317909788
TX	-60.208140411393
TX	-60.794675826821084
TX	-55.63237087593258
TX	-32.927004468614946
TX	-76.16343231316412
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
CA	-34.65087054159786
CA	-36.72352139739702
CA	-20.10453528177916
DC	-63.71827747542966
CA	-51.76735453862759
CA	-29.515906222961775
CA	-80.92094940625567
NE	-40.401469618555055
CA	-56.88912813466681
CA	-41.27726000921192
AK	-64.11072065749786
CA	-45.351675189445196
WV	-49.973770568910766
CA	-40.100101180668155
CA	-23.167535286177582
CA	-43.30993737897441
CA	-19.56196782163704
NV	-75.4094153495892
CA	-43.72970062708831
WV	-68.5177906162186
CA	-18.697161862456067
NC	-63.722060931665474
CA	-28.55620425330692
CA	-55.538865261252
CA	-26.330206908438594
CA	-10.830416193597912
GA	-65.46640364681333
GA	-43.74320655386077
GA	-17.092496676975024
CA	-9.355142305607849
CA	-83.32460099347264
CA	-64.61916056775863
CA	-97.61631873230733
IL	-14.330053739738528
CA	-75.24015391375387
CA	-68.88582954273183
CA	-22.55703313673771
GA	-59.25672079079258
GA	-27.643955677219605
CA	-40.504173269334096
CA	-26.249786005092826
CA	-21.45307286999113
CA	-36.052181207318846
CA	-30.681351250457638
CA	-53.5351388246115
CA	-30.242326260410028
WA	-21.135487025930622
CA	-64.70119395339917
CA	-23.206253028038205
CA	-37.85686116899287
CA	-23.76182628178555
CA	-31.57418215015693
CA	-23.00130252177455
IL	-63.48637978284112
TX	-20.404577893763296
CA	-9.430738984056916
OH	-32.39015242405969
CA	-36.89109765733915
CA	-29.31063998687079
CA	-0.6085967143627427
CA	-49.22012247706694
AZ	-40.26639066255617
FL	-30.522933742593874
MI	-53.59758102196035
CA	-46.38193738733246
NC	-78.96699427461225
CA	-67.17848792359892
CA	-48.863187347187925
WA	-26.805975921306125
CA	-42.409287979831774
DC	-82.59039316366251
CA	-20.72939638187846
CA	-28.334967331257136
CA	-46.45172909096075
WA	-60.32108994808017
TN	-53.36940632465713
CA	-4.335784288208199
CA	-49.0028066754111
CA	-42.88159005353398
WV	-53.947201923358634
NY	-44.61749471989039
CA	-35.93712431979124
CA	-19.152537070253953
NY	-44.61749471989039
CA	-25.172176576909468
CA	-38.85176653292517
CA	-18.626369530017545
CA	-30.771164507915227
CA	-28.511727510735625
CA	-28.511727510735625
CA	-25.172176576909468
CA	-38.85176653292517
TX	-29.092390439178548
CA	-28.511727510735625
UT	-51.75499246874259
NY	-39.51827859239678
CA	-25.564626785019904
CA	-31.7169443009352
UT	-51.75499246874259
CA	-31.7169443009352
NY	-37.82141284971005
CA	-34.161496733162586
CA	-0.6085967143627427
CA	-23.48341105125227
CA	-3.5622065928239004
CA	-4.301272636415478
CA	-22.396713711000103
CA	-8.760008948669828
FL	-11.948318026943973
CA	-47.79233267340603
CA	-17.69969798278838
CA	-30.187037948511048
CA	-26.622665791058505
CA	-27.50231021692049
CA	-16.869925896827244
CA	-0.6085967143627427
CA	-26.494451941192377
CA	-4.248791880010073
CA	-34.96849509185313
CA	-17.508839249043564
CA	-7.314302296896338
CA	-20.57885338804031
CA	-37.675717886466074
CA	-15.1754999747311
CA	-7.791163573924344
CA	-26.865626815480372
FL	-40.50695796329017
CA	-16.169493445868742
GA	-16.508111621272477
CA	-24.87601871806838
MN	-28.754603364811818
CA	-29.128795344623352
CA	-29.071776615883095
CA	-9.696681736402674
CA	-21.15767563298058
CA	-26.494424257246653
CA	-22.35080451987672
CA	-11.506485321957822
CA	-25.729489885893226
CA	-9.696681736402674
CA	-9.679532336649011
OH	-39.05555356845424
CA	-52.85210330389513
OH	-60.99577392168826
OH	-60.99577392168826
OH	-60.99577392168826
OH	-60.99577392168826
FL	-19.751564782794528
CA	-2.428694297186407
CA	-4.2886277160227735
CA	-5.648882131594148
CA	-4.616524974519262
CA	-3.5852454312924724
FL	-38.6997020240954
CA	-16.80670761170443
CA	-6.832952684981083
MA	-11.527507431808518
CA	-5.683776211655191
AZ	-18.794746022886017
CA	-2.2891022722097314
CA	-10.72731330538176
CA	-25.897324396576316
CA	-3.863678628831526
CA	-0.6085967143627427
GA	-23.77929006531587
CA	-0.6085967143627427
CO	-31.338628897335294
AZ	-31.482366833123876
CA	-34.62959864228504
CA	-42.87958709213913
CA	-22.008060187774003
OH	-27.466633310216274
MA	-72.4992332322083
NY	-72.42533312899388
CA	-8.576725491942703
CA	-55.822955656267006
CA	-27.78315166759753
CA	-5.469757157255673
CA	-0.6085967143627427
CA	-82.86493833583815
NY	-18.638677517227197
CA	-14.7585866509629
CA	-58.21872290642672
CA	-15.098228524181192
CA	-61.66115637742175
CA	-2.2891022722097314
CA	-2.2891022722097314
CA	-2.2891022722097314
CA	-54.63981868138829
CA	-60.12605308225368
IL	-58.617730881103356
CA	-57.41783876884023
UT	-50.128990405734925
CA	-62.71174416104355
CA	-72.50457549648237
CA	-66.82782491440241
LA	-62.373521058684524
IL	-95.86776162063583
PA	-82.49421552364097
CA	-19.48207479727755
CA	-0.6085967143627427
NC	-66.85271361928028
CA	-62.91225832517763
KY	-75.7641618531941
CA	-7.98998156158339
IL	-80.98184245059139
OH	-87.28385579243522
CA	-72.53659665817139
TX	-34.31734847868696
TX	-56.77276066535017
TX	-31.222670068782346
TX	-31.222670068782346
TX	-35.367291655634695
TX	-37.3460054600648
TX	-37.3460054600648
TX	-42.668155948068986
TX	-33.22388550803829
TX	-36.14546744811569
TX	-34.07584740133152
TX	-30.55876366631573
TX	-45.39572311122414
TX	-50.034828900232526
TX	-36.55006199738335
TX	-51.01737545938452
TX	-29.884043208279774
TX	-30.558763666315727
TX	-45.154817953791834
IN	-38.77159129212344
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
User ID invalid
OH	-68.16869543507366
NY	-73.54817531171994
CA	-12.257297525588918
CA	-44.030994938667824
CA	-13.244277630466865
MS	-49.04152275991503
AL	-68.14983641720418
CA	-43.25015334412198
MA	-40.13635303883535
CA	-42.111166175256386
CA	-56.05473017088316
NY	-72.21827622331897
CA	-84.50844487350393
CA	-17.8140786548563
CA	-27.431653546926583
CA	-33.33350490874526
GA	-56.159091836682414
MO	-53.01763410072058
MO	-19.942115201461153
MO	-62.22491660774347
CA	-19.680003457765125
CA	-24.130220243437126
CA	-44.97776815551545
CA	-11.989898122879357
IN	-30.290926881229606
CA	-21.282688077404483
CA	-41.74225995488168
PA	-24.081243836191838
MI	-22.803071409158136
LA	-31.17092010948646
KS	-61.20709082442878
CA	-24.011077149036865
VA	-39.62498007332644
CA	-15.357891904278151
CA	-41.55750776143381
CA	-3.863678628831526
CA	-0.6085967143627427
CA	-3.8507849584653533
CA	-2.229690836414048
CA	-3.863678628831526
CA	-32.48423791543682
CA	-16.426891541579486
CA	-17.29949433728442
CA	-32.37885249245206
CA	-38.46318933130176
CA	-37.96774948895675
CA	-40.02668636856547
FL	-58.39488651016567
CA	-62.243650998984364
CA	-20.63875862315876
CA	-24.568315837215966
CA	-27.728638803702722
GA	-29.762043508504302
CA	-34.92768974292684
OH	-68.73827891646897
CA	-50.81095875371816
CA	-4.416499266594769
PA	-74.64146629841605
PA	-67.79969880108021
CA	-14.084897477219567
CA	-3.1901410353224486
CA	-2.6413378325388384
CA	-0.6085967143627427
CA	-3.773502235749339
CA	-0.6085967143627427
DE	-33.05013113192199
DE	-33.05013113192199
DE	-33.05013113192199
DE	-33.05013113192199
CA	-3.037310366022934
CA	-5.759234000649942
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-5.222882153498545
CA	-3.037310366022934
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-18.254282409506533
CA	-10.312712293787985
CA	-5.808051223121371
CA	-13.273334026534819
CA	-9.715643333429998
CA	-10.481377235550788
CA	-11.110528213967182
CA	-8.501250638422626
CA	-14.734315449209475
CA	-7.429145345172676
CA	-13.10026168432562
CA	-17.38082178486585
CA	-8.501250638422626
CA	-16.097829891470713
CA	-8.069687766594281
CA	-7.806654322406266
CA	-22.057129303357396
CA	-14.57403239128475
CA	-5.808051223121371
CA	-17.267231806586008
KY	-52.198919761021955
CA	-57.6465793823597
TX	-55.65940810843512
LA	-57.84565907914428
CA	-24.74835972861217
WA	-65.3779259966587
NY	-19.64987761086546
CA	-15.72280453113379
FL	-35.29776081136599
CA	-21.611316860548342
CA	-37.844401067712695
CA	-21.999929624975973
CA	-20.37295896746502
CA	-11.876479113909884
CA	-31.811416064592972
CA	-82.3973825362342
CA	-25.175836487882627
GA	-32.40668920579198
TN	-34.49321524903846
CA	-47.44311183265911
CA	-51.29695694752048
CA	-25.40312686903766
CA	-21.735528061754586
CA	-18.58004081972699
CA	-76.11629155046246
CA	-51.30738520004912
CA	-37.56250551049008
CA	-13.368724870772677
CA	-61.2515435707293
CA	-16.166154429923967
CA	-30.84284643401683
CA	-20.421199272471682
CA	-7.1941283963638485
CA	-10.269666312452717
CA	-25.05022701819072
CA	-27.52120662196185
CA	-13.106046974929281
CA	-23.390813503805347
CA	-23.032085904421724
CA	-24.771291923556447
CA	-44.74375441906369
CA	-31.04876270454712
OH	-68.19493876868475
MN	-61.58318016350501
CA	-66.62551456672888
CA	-69.27675689952069
PA	-65.79194026220345
CA	-47.936947231302085
CA	-59.5771832122507
CA	-27.87444576137724
IL	-61.45477451145196
CA	-19.51709694912231
GA	-74.66003978360669
CA	-2.428694297186407
GA	-40.692336324806156
GA	-66.18856770267016
GA	-27.813157167680284
GA	-43.21117739234631
GA	-77.27737172172803
GA	-58.07513478249524
CA	-24.58352413151407
CA	-13.54373884489273
TX	-56.03392996535768
MI	-49.963612599960754
UT	-42.531279445132206
CA	-20.550669140372676
CA	-21.87728176909393
CA	-41.58418767694394
FL	-46.509946938119484
CA	-39.898113730058974
CA	-13.99222493496336
CA	-16.405335854103452
CA	-16.855209330996978
CA	-14.408254100663012
CA	-23.22539517082953
CA	-56.42583053285082
CA	-27.37409413753264
NC	-45.13114771935918
CA	-15.006921432039512
OR	-29.048728791272353
CA	-15.962035331520696
UT	-65.62138471034788
MO	-36.71077159421473
CA	-25.689039042841852
CA	-16.881854783072328
CA	-6.556929380285046
CA	-16.60663654947312
CA	-0.6085967143627427
CA	-0.6085967143627427
CA	-18.320676368223637
CA	-11.625887217928835
CA	-38.62582241000102
NV	-8.794443690284957
CA	-25.68204986044068
CO	-32.898829757565984
CA	-24.392496177412585
NC	-50.188248781623365
CA	-14.58673566593226
CA	-18.14313004100518
CA	-18.71610653173485
CA	-22.653348792991093
CA	-24.386863539898204
MN	-56.821010358371545
CA	-16.498908393771686
CA	-21.205002874863954
NY	-52.54780689094224
CO	-56.34062991013073
CA	-55.819592127485215
CA	-48.84713735112305
CA	-21.75371560783855
FL	-65.14563392709715
CA	-23.136250374412025
CA	-42.00345978176518
CA	-42.297007059476584
GA	-37.03495708286038
CA	-63.16029628642012
CA	-63.16029628642012
FL	-41.84321868169793
CA	-25.91097266919489
CA	-29.177524231085876
OR	-47.25143644109115
CA	-42.83100162306706
CA	-33.55868831356475
CA	-54.660934068675445
CA	-22.33499197260066
IN	-76.97149218250138
FL	-58.56781223002333
FL	-39.42586816037408
CA	-40.13791924361905
CA	-47.95412527407488
CA	-26.05958294536264
CA	-44.67532917218438
CA	-34.53714151853801
CA	-25.94196806882594
CA	-53.28572824873596
FL	-70.81160674025331
CA	-50.84510670825031
TX	-25.182092758584453
CA	-22.792594637088595
CA	-24.577879467263195
CA	-33.88247534520248
TX	-68.67798402314514
FL	-21.632479882717227
NY	-81.61493713652989
MA	-58.17878349960095
CA	-1.9551964220133693
CA	-3.953799521298264
WI	-25.715289802003795
CA	-4.125357578306273
NM	-46.01015722570033
NY	-70.9069306590531
CA	-6.897444429213409
DC	-33.33422457741036
CA	-53.521130186282825
CA	-46.9390176074252
UT	-57.41816171898699
NY	-48.97462500203825
CA	-1.9551964220133693
CA	-5.244541238301405
CA	-3.5762905440646744
CA	-26.06386572377781
CA	-35.658328797017326
CA	-42.501083494392546
CA	-48.09601841842737
UT	-34.36348264417178
CA	-22.23600727255935
CA	-15.523771539784956
CA	-11.914189525482236
CA	-25.097868243411
CA	-11.914189525482236
SC	-27.666927037982973
CA	-23.609013634422887
CA	-9.30545435052073
CA	-23.69620536922366
CA	-32.71887768516069
CA	-33.33195168377057
CA	-15.669906532185795
CA	-23.69620536922366
CA	-2.428694297186407
CA	-25.26145105679075
CA	-23.69620536922366
CA	-9.30545435052073
CA	-0.6085967143627427
CA	-15.369077950247064
AL	-43.174429366836186
GA	-19.368733644468968
PA	-25.652063811651068
WA	-28.866887334842225
WA	-37.420307870652024
CA	-11.866478714368636
CA	-24.930744627340776
CO	-44.2538100226527
PA	-64.51715986262812
CA	-44.052303556747894
CA	-10.652280054840165
TX	-38.60589200830194
CA	-27.218529744617477
CA	-35.27002642796977
CA	-10.956473782237765
CA	-55.46703869099502
CA	-5.562554189577654
NV	-18.68982359914029
CA	-42.07352423526424
CA	-26.93377011255546
CA	-2.2768474085994734
CA	-6.467241991216005
CA	-49.69710702622927
CA	-7.196860772177528
CA	-8.200778783247458
MO	-34.50794771561156
WA	-12.904346630691935
CA	-18.391893782982283
CA	-12.315207696509443
FL	-54.73086460042057
No prediction due to improper formatting
